p25012_i3	Volume of thalamus (right) | Instance 3
p26501_i3	Mean intensity of 3rd-Ventricle (whole brain) | Instance 3
p26502_i3	Mean intensity of 4th-Ventricle (whole brain) | Instance 3
p26503_i3	Mean intensity of 5th-Ventricle (whole brain) | Instance 3
p26548_i3	Mean intensity of Accumbens-area (left hemisphere) | Instance 3
p26579_i3	Mean intensity of Accumbens-area (right hemisphere) | Instance 3
p26547_i3	Mean intensity of Amygdala (left hemisphere) | Instance 3
p26578_i3	Mean intensity of Amygdala (right hemisphere) | Instance 3
p26504_i3	Mean intensity of Brain-Stem (whole brain) | Instance 3
p26513_i3	Mean intensity of CC-Anterior (whole brain) | Instance 3
p26511_i3	Mean intensity of CC-Central (whole brain) | Instance 3
p26512_i3	Mean intensity of CC-Mid-Anterior (whole brain) | Instance 3
p26510_i3	Mean intensity of CC-Mid-Posterior (whole brain) | Instance 3
p26509_i3	Mean intensity of CC-Posterior (whole brain) | Instance 3
p26505_i3	Mean intensity of CSF (whole brain) | Instance 3
p26543_i3	Mean intensity of Caudate (left hemisphere) | Instance 3
p26574_i3	Mean intensity of Caudate (right hemisphere) | Instance 3
p26541_i3	Mean intensity of Cerebellum-Cortex (left hemisphere) | Instance 3
p26572_i3	Mean intensity of Cerebellum-Cortex (right hemisphere) | Instance 3
p26540_i3	Mean intensity of Cerebellum-White-Matter (left hemisphere) | Instance 3
p26571_i3	Mean intensity of Cerebellum-White-Matter (right hemisphere) | Instance 3
p26546_i3	Mean intensity of Hippocampus (left hemisphere) | Instance 3
p26577_i3	Mean intensity of Hippocampus (right hemisphere) | Instance 3
p26539_i3	Mean intensity of Inf-Lat-Vent (left hemisphere) | Instance 3
p26570_i3	Mean intensity of Inf-Lat-Vent (right hemisphere) | Instance 3
p26538_i3	Mean intensity of Lateral-Ventricle (left hemisphere) | Instance 3
p26569_i3	Mean intensity of Lateral-Ventricle (right hemisphere) | Instance 3
p26508_i3	Mean intensity of Optic-Chiasm (whole brain) | Instance 3
p26545_i3	Mean intensity of Pallidum (left hemisphere) | Instance 3
p26576_i3	Mean intensity of Pallidum (right hemisphere) | Instance 3
p26544_i3	Mean intensity of Putamen (left hemisphere) | Instance 3
p26575_i3	Mean intensity of Putamen (right hemisphere) | Instance 3
p26542_i3	Mean intensity of Thalamus-Proper (left hemisphere) | Instance 3
p26573_i3	Mean intensity of Thalamus-Proper (right hemisphere) | Instance 3
p26549_i3	Mean intensity of VentralDC (left hemisphere) | Instance 3
p26580_i3	Mean intensity of VentralDC (right hemisphere) | Instance 3
p26506_i3	Mean intensity of WM-hypointensities (whole brain) | Instance 3
p26551_i3	Mean intensity of choroid-plexus (left hemisphere) | Instance 3
p26582_i3	Mean intensity of choroid-plexus (right hemisphere) | Instance 3
p26507_i3	Mean intensity of non-WM-hypointensities (whole brain) | Instance 3
p26550_i3	Mean intensity of vessel (left hemisphere) | Instance 3
p26581_i3	Mean intensity of vessel (right hemisphere) | Instance 3
p26568_i3	Number of HolesBeforeFixing (left hemisphere) | Instance 3
p26599_i3	Number of HolesBeforeFixing (right hemisphere) | Instance 3
p26523_i3	Volume of 3rd-Ventricle (whole brain) | Instance 3
p26524_i3	Volume of 4th-Ventricle (whole brain) | Instance 3
p26525_i3	Volume of 5th-Ventricle (whole brain) | Instance 3
p26564_i3	Volume of Accumbens-area (left hemisphere) | Instance 3
p26595_i3	Volume of Accumbens-area (right hemisphere) | Instance 3
p26563_i3	Volume of Amygdala (left hemisphere) | Instance 3
p26594_i3	Volume of Amygdala (right hemisphere) | Instance 3
p26526_i3	Volume of Brain-Stem (whole brain) | Instance 3
p26514_i3	Volume of BrainSeg (whole brain) | Instance 3
p26515_i3	Volume of BrainSegNotVent (whole brain) | Instance 3
p26516_i3	Volume of BrainSegNotVentSurf (whole brain) | Instance 3
p26535_i3	Volume of CC-Anterior (whole brain) | Instance 3
p26533_i3	Volume of CC-Central (whole brain) | Instance 3
p26534_i3	Volume of CC-Mid-Anterior (whole brain) | Instance 3
p26532_i3	Volume of CC-Mid-Posterior (whole brain) | Instance 3
p26531_i3	Volume of CC-Posterior (whole brain) | Instance 3
p26527_i3	Volume of CSF (whole brain) | Instance 3
p26559_i3	Volume of Caudate (left hemisphere) | Instance 3
p26590_i3	Volume of Caudate (right hemisphere) | Instance 3
p26557_i3	Volume of Cerebellum-Cortex (left hemisphere) | Instance 3
p26588_i3	Volume of Cerebellum-Cortex (right hemisphere) | Instance 3
p26556_i3	Volume of Cerebellum-White-Matter (left hemisphere) | Instance 3
p26587_i3	Volume of Cerebellum-White-Matter (right hemisphere) | Instance 3
p26553_i3	Volume of CerebralWhiteMatter (left hemisphere) | Instance 3
p26584_i3	Volume of CerebralWhiteMatter (right hemisphere) | Instance 3
p26552_i3	Volume of Cortex (left hemisphere) | Instance 3
p26583_i3	Volume of Cortex (right hemisphere) | Instance 3
p26521_i3	Volume of EstimatedTotalIntraCranial (whole brain) | Instance 3
p26562_i3	Volume of Hippocampus (left hemisphere) | Instance 3
p26593_i3	Volume of Hippocampus (right hemisphere) | Instance 3
p26555_i3	Volume of Inf-Lat-Vent (left hemisphere) | Instance 3
p26586_i3	Volume of Inf-Lat-Vent (right hemisphere) | Instance 3
p26554_i3	Volume of Lateral-Ventricle (left hemisphere) | Instance 3
p26585_i3	Volume of Lateral-Ventricle (right hemisphere) | Instance 3
p26530_i3	Volume of Optic-Chiasm (whole brain) | Instance 3
p26561_i3	Volume of Pallidum (left hemisphere) | Instance 3
p26592_i3	Volume of Pallidum (right hemisphere) | Instance 3
p26560_i3	Volume of Putamen (left hemisphere) | Instance 3
p26591_i3	Volume of Putamen (right hemisphere) | Instance 3
p26517_i3	Volume of SubCortGray (whole brain) | Instance 3
p26519_i3	Volume of SupraTentorial (whole brain) | Instance 3
p26520_i3	Volume of SupraTentorialNotVent (whole brain) | Instance 3
p26558_i3	Volume of Thalamus-Proper (left hemisphere) | Instance 3
p26589_i3	Volume of Thalamus-Proper (right hemisphere) | Instance 3
p26518_i3	Volume of TotalGray (whole brain) | Instance 3
p26565_i3	Volume of VentralDC (left hemisphere) | Instance 3
p26596_i3	Volume of VentralDC (right hemisphere) | Instance 3
p26522_i3	Volume of VentricleChoroid (whole brain) | Instance 3
p26528_i3	Volume of WM-hypointensities (whole brain) | Instance 3
p26567_i3	Volume of choroid-plexus (left hemisphere) | Instance 3
p26598_i3	Volume of choroid-plexus (right hemisphere) | Instance 3
p26529_i3	Volume of non-WM-hypointensities (whole brain) | Instance 3
p26566_i3	Volume of vessel (left hemisphere) | Instance 3
p26597_i3	Volume of vessel (right hemisphere) | Instance 3
p26536_i3	Volume-ratio of BrainSegVol-to-eTIV (whole brain) | Instance 3
p26537_i3	Volume-ratio of MaskVol-to-eTIV (whole brain) | Instance 3
p27059_i3	Area of BA1 (left hemisphere) | Instance 3
p27101_i3	Area of BA1 (right hemisphere) | Instance 3
p27060_i3	Area of BA2 (left hemisphere) | Instance 3
p27102_i3	Area of BA2 (right hemisphere) | Instance 3
p27061_i3	Area of BA3a (left hemisphere) | Instance 3
p27103_i3	Area of BA3a (right hemisphere) | Instance 3
p27062_i3	Area of BA3b (left hemisphere) | Instance 3
p27104_i3	Area of BA3b (right hemisphere) | Instance 3
p27066_i3	Area of BA44 (left hemisphere) | Instance 3
p27108_i3	Area of BA44 (right hemisphere) | Instance 3
p27067_i3	Area of BA45 (left hemisphere) | Instance 3
p27109_i3	Area of BA45 (right hemisphere) | Instance 3
p27063_i3	Area of BA4a (left hemisphere) | Instance 3
p27105_i3	Area of BA4a (right hemisphere) | Instance 3
p27064_i3	Area of BA4p (left hemisphere) | Instance 3
p27106_i3	Area of BA4p (right hemisphere) | Instance 3
p27065_i3	Area of BA6 (left hemisphere) | Instance 3
p27107_i3	Area of BA6 (right hemisphere) | Instance 3
p27070_i3	Area of MT (left hemisphere) | Instance 3
p27112_i3	Area of MT (right hemisphere) | Instance 3
p27068_i3	Area of V1 (left hemisphere) | Instance 3
p27110_i3	Area of V1 (right hemisphere) | Instance 3
p27069_i3	Area of V2 (left hemisphere) | Instance 3
p27111_i3	Area of V2 (right hemisphere) | Instance 3
p27072_i3	Area of entorhinal (left hemisphere) | Instance 3
p27114_i3	Area of entorhinal (right hemisphere) | Instance 3
p27071_i3	Area of perirhinal (left hemisphere) | Instance 3
p27113_i3	Area of perirhinal (right hemisphere) | Instance 3
p27073_i3	Mean thickness of BA1 (left hemisphere) | Instance 3
p27115_i3	Mean thickness of BA1 (right hemisphere) | Instance 3
p27074_i3	Mean thickness of BA2 (left hemisphere) | Instance 3
p27116_i3	Mean thickness of BA2 (right hemisphere) | Instance 3
p27075_i3	Mean thickness of BA3a (left hemisphere) | Instance 3
p27117_i3	Mean thickness of BA3a (right hemisphere) | Instance 3
p27076_i3	Mean thickness of BA3b (left hemisphere) | Instance 3
p27118_i3	Mean thickness of BA3b (right hemisphere) | Instance 3
p27080_i3	Mean thickness of BA44 (left hemisphere) | Instance 3
p27122_i3	Mean thickness of BA44 (right hemisphere) | Instance 3
p27081_i3	Mean thickness of BA45 (left hemisphere) | Instance 3
p27123_i3	Mean thickness of BA45 (right hemisphere) | Instance 3
p27077_i3	Mean thickness of BA4a (left hemisphere) | Instance 3
p27119_i3	Mean thickness of BA4a (right hemisphere) | Instance 3
p27078_i3	Mean thickness of BA4p (left hemisphere) | Instance 3
p27120_i3	Mean thickness of BA4p (right hemisphere) | Instance 3
p27079_i3	Mean thickness of BA6 (left hemisphere) | Instance 3
p27121_i3	Mean thickness of BA6 (right hemisphere) | Instance 3
p27084_i3	Mean thickness of MT (left hemisphere) | Instance 3
p27126_i3	Mean thickness of MT (right hemisphere) | Instance 3
p27082_i3	Mean thickness of V1 (left hemisphere) | Instance 3
p27124_i3	Mean thickness of V1 (right hemisphere) | Instance 3
p27083_i3	Mean thickness of V2 (left hemisphere) | Instance 3
p27125_i3	Mean thickness of V2 (right hemisphere) | Instance 3
p27086_i3	Mean thickness of entorhinal (left hemisphere) | Instance 3
p27128_i3	Mean thickness of entorhinal (right hemisphere) | Instance 3
p27085_i3	Mean thickness of perirhinal (left hemisphere) | Instance 3
p27127_i3	Mean thickness of perirhinal (right hemisphere) | Instance 3
p27087_i3	Volume of BA1 (left hemisphere) | Instance 3
p27129_i3	Volume of BA1 (right hemisphere) | Instance 3
p27088_i3	Volume of BA2 (left hemisphere) | Instance 3
p27130_i3	Volume of BA2 (right hemisphere) | Instance 3
p27089_i3	Volume of BA3a (left hemisphere) | Instance 3
p27131_i3	Volume of BA3a (right hemisphere) | Instance 3
p27090_i3	Volume of BA3b (left hemisphere) | Instance 3
p27132_i3	Volume of BA3b (right hemisphere) | Instance 3
p27094_i3	Volume of BA44 (left hemisphere) | Instance 3
p27136_i3	Volume of BA44 (right hemisphere) | Instance 3
p27095_i3	Volume of BA45 (left hemisphere) | Instance 3
p27137_i3	Volume of BA45 (right hemisphere) | Instance 3
p27091_i3	Volume of BA4a (left hemisphere) | Instance 3
p27133_i3	Volume of BA4a (right hemisphere) | Instance 3
p27092_i3	Volume of BA4p (left hemisphere) | Instance 3
p27134_i3	Volume of BA4p (right hemisphere) | Instance 3
p27093_i3	Volume of BA6 (left hemisphere) | Instance 3
p27135_i3	Volume of BA6 (right hemisphere) | Instance 3
p27098_i3	Volume of MT (left hemisphere) | Instance 3
p27140_i3	Volume of MT (right hemisphere) | Instance 3
p27096_i3	Volume of V1 (left hemisphere) | Instance 3
p27138_i3	Volume of V1 (right hemisphere) | Instance 3
p27097_i3	Volume of V2 (left hemisphere) | Instance 3
p27139_i3	Volume of V2 (right hemisphere) | Instance 3
p27100_i3	Volume of entorhinal (left hemisphere) | Instance 3
p27142_i3	Volume of entorhinal (right hemisphere) | Instance 3
p27099_i3	Volume of perirhinal (left hemisphere) | Instance 3
p27141_i3	Volume of perirhinal (right hemisphere) | Instance 3
p27334_i3	Area of G+S-cingul-Ant (left hemisphere) | Instance 3
p27556_i3	Area of G+S-cingul-Ant (right hemisphere) | Instance 3
p27335_i3	Area of G+S-cingul-Mid-Ant (left hemisphere) | Instance 3
p27557_i3	Area of G+S-cingul-Mid-Ant (right hemisphere) | Instance 3
p27336_i3	Area of G+S-cingul-Mid-Post (left hemisphere) | Instance 3
p27558_i3	Area of G+S-cingul-Mid-Post (right hemisphere) | Instance 3
p27329_i3	Area of G+S-frontomargin (left hemisphere) | Instance 3
p27551_i3	Area of G+S-frontomargin (right hemisphere) | Instance 3
p27330_i3	Area of G+S-occipital-inf (left hemisphere) | Instance 3
p27552_i3	Area of G+S-occipital-inf (right hemisphere) | Instance 3
p27331_i3	Area of G+S-paracentral (left hemisphere) | Instance 3
p27553_i3	Area of G+S-paracentral (right hemisphere) | Instance 3
p27332_i3	Area of G+S-subcentral (left hemisphere) | Instance 3
p27554_i3	Area of G+S-subcentral (right hemisphere) | Instance 3
p27333_i3	Area of G+S-transv-frontopol (left hemisphere) | Instance 3
p27555_i3	Area of G+S-transv-frontopol (right hemisphere) | Instance 3
p27345_i3	Area of G-Ins-lg+S-cent-ins (left hemisphere) | Instance 3
p27567_i3	Area of G-Ins-lg+S-cent-ins (right hemisphere) | Instance 3
p27337_i3	Area of G-cingul-Post-dorsal (left hemisphere) | Instance 3
p27559_i3	Area of G-cingul-Post-dorsal (right hemisphere) | Instance 3
p27338_i3	Area of G-cingul-Post-ventral (left hemisphere) | Instance 3
p27560_i3	Area of G-cingul-Post-ventral (right hemisphere) | Instance 3
p27339_i3	Area of G-cuneus (left hemisphere) | Instance 3
p27561_i3	Area of G-cuneus (right hemisphere) | Instance 3
p27340_i3	Area of G-front-inf-Opercular (left hemisphere) | Instance 3
p27562_i3	Area of G-front-inf-Opercular (right hemisphere) | Instance 3
p27341_i3	Area of G-front-inf-Orbital (left hemisphere) | Instance 3
p27563_i3	Area of G-front-inf-Orbital (right hemisphere) | Instance 3
p27342_i3	Area of G-front-inf-Triangul (left hemisphere) | Instance 3
p27564_i3	Area of G-front-inf-Triangul (right hemisphere) | Instance 3
p27343_i3	Area of G-front-middle (left hemisphere) | Instance 3
p27565_i3	Area of G-front-middle (right hemisphere) | Instance 3
p27344_i3	Area of G-front-sup (left hemisphere) | Instance 3
p27566_i3	Area of G-front-sup (right hemisphere) | Instance 3
p27346_i3	Area of G-insular-short (left hemisphere) | Instance 3
p27568_i3	Area of G-insular-short (right hemisphere) | Instance 3
p27349_i3	Area of G-oc-temp-lat-fusifor (left hemisphere) | Instance 3
p27571_i3	Area of G-oc-temp-lat-fusifor (right hemisphere) | Instance 3
p27350_i3	Area of G-oc-temp-med-Lingual (left hemisphere) | Instance 3
p27572_i3	Area of G-oc-temp-med-Lingual (right hemisphere) | Instance 3
p27351_i3	Area of G-oc-temp-med-Parahip (left hemisphere) | Instance 3
p27573_i3	Area of G-oc-temp-med-Parahip (right hemisphere) | Instance 3
p27347_i3	Area of G-occipital-middle (left hemisphere) | Instance 3
p27569_i3	Area of G-occipital-middle (right hemisphere) | Instance 3
p27348_i3	Area of G-occipital-sup (left hemisphere) | Instance 3
p27570_i3	Area of G-occipital-sup (right hemisphere) | Instance 3
p27352_i3	Area of G-orbital (left hemisphere) | Instance 3
p27574_i3	Area of G-orbital (right hemisphere) | Instance 3
p27353_i3	Area of G-pariet-inf-Angular (left hemisphere) | Instance 3
p27575_i3	Area of G-pariet-inf-Angular (right hemisphere) | Instance 3
p27354_i3	Area of G-pariet-inf-Supramar (left hemisphere) | Instance 3
p27576_i3	Area of G-pariet-inf-Supramar (right hemisphere) | Instance 3
p27355_i3	Area of G-parietal-sup (left hemisphere) | Instance 3
p27577_i3	Area of G-parietal-sup (right hemisphere) | Instance 3
p27356_i3	Area of G-postcentral (left hemisphere) | Instance 3
p27578_i3	Area of G-postcentral (right hemisphere) | Instance 3
p27357_i3	Area of G-precentral (left hemisphere) | Instance 3
p27579_i3	Area of G-precentral (right hemisphere) | Instance 3
p27358_i3	Area of G-precuneus (left hemisphere) | Instance 3
p27580_i3	Area of G-precuneus (right hemisphere) | Instance 3
p27359_i3	Area of G-rectus (left hemisphere) | Instance 3
p27581_i3	Area of G-rectus (right hemisphere) | Instance 3
p27360_i3	Area of G-subcallosal (left hemisphere) | Instance 3
p27582_i3	Area of G-subcallosal (right hemisphere) | Instance 3
p27361_i3	Area of G-temp-sup-G-T-transv (left hemisphere) | Instance 3
p27583_i3	Area of G-temp-sup-G-T-transv (right hemisphere) | Instance 3
p27362_i3	Area of G-temp-sup-Lateral (left hemisphere) | Instance 3
p27584_i3	Area of G-temp-sup-Lateral (right hemisphere) | Instance 3
p27363_i3	Area of G-temp-sup-Plan-polar (left hemisphere) | Instance 3
p27585_i3	Area of G-temp-sup-Plan-polar (right hemisphere) | Instance 3
p27364_i3	Area of G-temp-sup-Plan-tempo (left hemisphere) | Instance 3
p27586_i3	Area of G-temp-sup-Plan-tempo (right hemisphere) | Instance 3
p27365_i3	Area of G-temporal-inf (left hemisphere) | Instance 3
p27587_i3	Area of G-temporal-inf (right hemisphere) | Instance 3
p27366_i3	Area of G-temporal-middle (left hemisphere) | Instance 3
p27588_i3	Area of G-temporal-middle (right hemisphere) | Instance 3
p27367_i3	Area of Lat-Fis-ant-Horizont (left hemisphere) | Instance 3
p27589_i3	Area of Lat-Fis-ant-Horizont (right hemisphere) | Instance 3
p27368_i3	Area of Lat-Fis-ant-Vertical (left hemisphere) | Instance 3
p27590_i3	Area of Lat-Fis-ant-Vertical (right hemisphere) | Instance 3
p27369_i3	Area of Lat-Fis-post (left hemisphere) | Instance 3
p27591_i3	Area of Lat-Fis-post (right hemisphere) | Instance 3
p27370_i3	Area of Pole-occipital (left hemisphere) | Instance 3
p27592_i3	Area of Pole-occipital (right hemisphere) | Instance 3
p27371_i3	Area of Pole-temporal (left hemisphere) | Instance 3
p27593_i3	Area of Pole-temporal (right hemisphere) | Instance 3
p27372_i3	Area of S-calcarine (left hemisphere) | Instance 3
p27594_i3	Area of S-calcarine (right hemisphere) | Instance 3
p27373_i3	Area of S-central (left hemisphere) | Instance 3
p27595_i3	Area of S-central (right hemisphere) | Instance 3
p27374_i3	Area of S-cingul-Marginalis (left hemisphere) | Instance 3
p27596_i3	Area of S-cingul-Marginalis (right hemisphere) | Instance 3
p27375_i3	Area of S-circular-insula-ant (left hemisphere) | Instance 3
p27597_i3	Area of S-circular-insula-ant (right hemisphere) | Instance 3
p27376_i3	Area of S-circular-insula-inf (left hemisphere) | Instance 3
p27598_i3	Area of S-circular-insula-inf (right hemisphere) | Instance 3
p27377_i3	Area of S-circular-insula-sup (left hemisphere) | Instance 3
p27599_i3	Area of S-circular-insula-sup (right hemisphere) | Instance 3
p27378_i3	Area of S-collat-transv-ant (left hemisphere) | Instance 3
p27600_i3	Area of S-collat-transv-ant (right hemisphere) | Instance 3
p27379_i3	Area of S-collat-transv-post (left hemisphere) | Instance 3
p27601_i3	Area of S-collat-transv-post (right hemisphere) | Instance 3
p27380_i3	Area of S-front-inf (left hemisphere) | Instance 3
p27602_i3	Area of S-front-inf (right hemisphere) | Instance 3
p27381_i3	Area of S-front-middle (left hemisphere) | Instance 3
p27603_i3	Area of S-front-middle (right hemisphere) | Instance 3
p27382_i3	Area of S-front-sup (left hemisphere) | Instance 3
p27604_i3	Area of S-front-sup (right hemisphere) | Instance 3
p27383_i3	Area of S-interm-prim-Jensen (left hemisphere) | Instance 3
p27605_i3	Area of S-interm-prim-Jensen (right hemisphere) | Instance 3
p27384_i3	Area of S-intrapariet+P-trans (left hemisphere) | Instance 3
p27606_i3	Area of S-intrapariet+P-trans (right hemisphere) | Instance 3
p27385_i3	Area of S-oc-middle+Lunatus (left hemisphere) | Instance 3
p27607_i3	Area of S-oc-middle+Lunatus (right hemisphere) | Instance 3
p27386_i3	Area of S-oc-sup+transversal (left hemisphere) | Instance 3
p27608_i3	Area of S-oc-sup+transversal (right hemisphere) | Instance 3
p27388_i3	Area of S-oc-temp-lat (left hemisphere) | Instance 3
p27610_i3	Area of S-oc-temp-lat (right hemisphere) | Instance 3
p27389_i3	Area of S-oc-temp-med+Lingual (left hemisphere) | Instance 3
p27611_i3	Area of S-oc-temp-med+Lingual (right hemisphere) | Instance 3
p27387_i3	Area of S-occipital-ant (left hemisphere) | Instance 3
p27609_i3	Area of S-occipital-ant (right hemisphere) | Instance 3
p27392_i3	Area of S-orbital-H-Shaped (left hemisphere) | Instance 3
p27614_i3	Area of S-orbital-H-Shaped (right hemisphere) | Instance 3
p27390_i3	Area of S-orbital-lateral (left hemisphere) | Instance 3
p27612_i3	Area of S-orbital-lateral (right hemisphere) | Instance 3
p27391_i3	Area of S-orbital-med-olfact (left hemisphere) | Instance 3
p27613_i3	Area of S-orbital-med-olfact (right hemisphere) | Instance 3
p27393_i3	Area of S-parieto-occipital (left hemisphere) | Instance 3
p27615_i3	Area of S-parieto-occipital (right hemisphere) | Instance 3
p27394_i3	Area of S-pericallosal (left hemisphere) | Instance 3
p27616_i3	Area of S-pericallosal (right hemisphere) | Instance 3
p27395_i3	Area of S-postcentral (left hemisphere) | Instance 3
p27617_i3	Area of S-postcentral (right hemisphere) | Instance 3
p27396_i3	Area of S-precentral-inf-part (left hemisphere) | Instance 3
p27618_i3	Area of S-precentral-inf-part (right hemisphere) | Instance 3
p27397_i3	Area of S-precentral-sup-part (left hemisphere) | Instance 3
p27619_i3	Area of S-precentral-sup-part (right hemisphere) | Instance 3
p27398_i3	Area of S-suborbital (left hemisphere) | Instance 3
p27620_i3	Area of S-suborbital (right hemisphere) | Instance 3
p27399_i3	Area of S-subparietal (left hemisphere) | Instance 3
p27621_i3	Area of S-subparietal (right hemisphere) | Instance 3
p27400_i3	Area of S-temporal-inf (left hemisphere) | Instance 3
p27622_i3	Area of S-temporal-inf (right hemisphere) | Instance 3
p27401_i3	Area of S-temporal-sup (left hemisphere) | Instance 3
p27623_i3	Area of S-temporal-sup (right hemisphere) | Instance 3
p27402_i3	Area of S-temporal-transverse (left hemisphere) | Instance 3
p27624_i3	Area of S-temporal-transverse (right hemisphere) | Instance 3
p27408_i3	Mean thickness of G+S-cingul-Ant (left hemisphere) | Instance 3
p27630_i3	Mean thickness of G+S-cingul-Ant (right hemisphere) | Instance 3
p27409_i3	Mean thickness of G+S-cingul-Mid-Ant (left hemisphere) | Instance 3
p27631_i3	Mean thickness of G+S-cingul-Mid-Ant (right hemisphere) | Instance 3
p27410_i3	Mean thickness of G+S-cingul-Mid-Post (left hemisphere) | Instance 3
p27632_i3	Mean thickness of G+S-cingul-Mid-Post (right hemisphere) | Instance 3
p27403_i3	Mean thickness of G+S-frontomargin (left hemisphere) | Instance 3
p27625_i3	Mean thickness of G+S-frontomargin (right hemisphere) | Instance 3
p27404_i3	Mean thickness of G+S-occipital-inf (left hemisphere) | Instance 3
p27626_i3	Mean thickness of G+S-occipital-inf (right hemisphere) | Instance 3
p27405_i3	Mean thickness of G+S-paracentral (left hemisphere) | Instance 3
p27627_i3	Mean thickness of G+S-paracentral (right hemisphere) | Instance 3
p27406_i3	Mean thickness of G+S-subcentral (left hemisphere) | Instance 3
p27628_i3	Mean thickness of G+S-subcentral (right hemisphere) | Instance 3
p27407_i3	Mean thickness of G+S-transv-frontopol (left hemisphere) | Instance 3
p27629_i3	Mean thickness of G+S-transv-frontopol (right hemisphere) | Instance 3
p27419_i3	Mean thickness of G-Ins-lg+S-cent-ins (left hemisphere) | Instance 3
p27641_i3	Mean thickness of G-Ins-lg+S-cent-ins (right hemisphere) | Instance 3
p27411_i3	Mean thickness of G-cingul-Post-dorsal (left hemisphere) | Instance 3
p27633_i3	Mean thickness of G-cingul-Post-dorsal (right hemisphere) | Instance 3
p27412_i3	Mean thickness of G-cingul-Post-ventral (left hemisphere) | Instance 3
p27634_i3	Mean thickness of G-cingul-Post-ventral (right hemisphere) | Instance 3
p27413_i3	Mean thickness of G-cuneus (left hemisphere) | Instance 3
p27635_i3	Mean thickness of G-cuneus (right hemisphere) | Instance 3
p27414_i3	Mean thickness of G-front-inf-Opercular (left hemisphere) | Instance 3
p27636_i3	Mean thickness of G-front-inf-Opercular (right hemisphere) | Instance 3
p27415_i3	Mean thickness of G-front-inf-Orbital (left hemisphere) | Instance 3
p27637_i3	Mean thickness of G-front-inf-Orbital (right hemisphere) | Instance 3
p27416_i3	Mean thickness of G-front-inf-Triangul (left hemisphere) | Instance 3
p27638_i3	Mean thickness of G-front-inf-Triangul (right hemisphere) | Instance 3
p27417_i3	Mean thickness of G-front-middle (left hemisphere) | Instance 3
p27639_i3	Mean thickness of G-front-middle (right hemisphere) | Instance 3
p27418_i3	Mean thickness of G-front-sup (left hemisphere) | Instance 3
p27640_i3	Mean thickness of G-front-sup (right hemisphere) | Instance 3
p27420_i3	Mean thickness of G-insular-short (left hemisphere) | Instance 3
p27642_i3	Mean thickness of G-insular-short (right hemisphere) | Instance 3
p27423_i3	Mean thickness of G-oc-temp-lat-fusifor (left hemisphere) | Instance 3
p27645_i3	Mean thickness of G-oc-temp-lat-fusifor (right hemisphere) | Instance 3
p27424_i3	Mean thickness of G-oc-temp-med-Lingual (left hemisphere) | Instance 3
p27646_i3	Mean thickness of G-oc-temp-med-Lingual (right hemisphere) | Instance 3
p27425_i3	Mean thickness of G-oc-temp-med-Parahip (left hemisphere) | Instance 3
p27647_i3	Mean thickness of G-oc-temp-med-Parahip (right hemisphere) | Instance 3
p27421_i3	Mean thickness of G-occipital-middle (left hemisphere) | Instance 3
p27643_i3	Mean thickness of G-occipital-middle (right hemisphere) | Instance 3
p27422_i3	Mean thickness of G-occipital-sup (left hemisphere) | Instance 3
p27644_i3	Mean thickness of G-occipital-sup (right hemisphere) | Instance 3
p27426_i3	Mean thickness of G-orbital (left hemisphere) | Instance 3
p27648_i3	Mean thickness of G-orbital (right hemisphere) | Instance 3
p27427_i3	Mean thickness of G-pariet-inf-Angular (left hemisphere) | Instance 3
p27649_i3	Mean thickness of G-pariet-inf-Angular (right hemisphere) | Instance 3
p27428_i3	Mean thickness of G-pariet-inf-Supramar (left hemisphere) | Instance 3
p27650_i3	Mean thickness of G-pariet-inf-Supramar (right hemisphere) | Instance 3
p27429_i3	Mean thickness of G-parietal-sup (left hemisphere) | Instance 3
p27651_i3	Mean thickness of G-parietal-sup (right hemisphere) | Instance 3
p27430_i3	Mean thickness of G-postcentral (left hemisphere) | Instance 3
p27652_i3	Mean thickness of G-postcentral (right hemisphere) | Instance 3
p27431_i3	Mean thickness of G-precentral (left hemisphere) | Instance 3
p27653_i3	Mean thickness of G-precentral (right hemisphere) | Instance 3
p27432_i3	Mean thickness of G-precuneus (left hemisphere) | Instance 3
p27654_i3	Mean thickness of G-precuneus (right hemisphere) | Instance 3
p27433_i3	Mean thickness of G-rectus (left hemisphere) | Instance 3
p27655_i3	Mean thickness of G-rectus (right hemisphere) | Instance 3
p27434_i3	Mean thickness of G-subcallosal (left hemisphere) | Instance 3
p27656_i3	Mean thickness of G-subcallosal (right hemisphere) | Instance 3
p27435_i3	Mean thickness of G-temp-sup-G-T-transv (left hemisphere) | Instance 3
p27657_i3	Mean thickness of G-temp-sup-G-T-transv (right hemisphere) | Instance 3
p27436_i3	Mean thickness of G-temp-sup-Lateral (left hemisphere) | Instance 3
p27658_i3	Mean thickness of G-temp-sup-Lateral (right hemisphere) | Instance 3
p27437_i3	Mean thickness of G-temp-sup-Plan-polar (left hemisphere) | Instance 3
p27659_i3	Mean thickness of G-temp-sup-Plan-polar (right hemisphere) | Instance 3
p27438_i3	Mean thickness of G-temp-sup-Plan-tempo (left hemisphere) | Instance 3
p27660_i3	Mean thickness of G-temp-sup-Plan-tempo (right hemisphere) | Instance 3
p27439_i3	Mean thickness of G-temporal-inf (left hemisphere) | Instance 3
p27661_i3	Mean thickness of G-temporal-inf (right hemisphere) | Instance 3
